date_time,pc,chl,depth,temp,source_file,date_time_parsed,date,year,month,mmyy,groups,bad_sensor,log_chl,log_pred_mm,pred_ext_mm
4/30/2024 19:30,38.1,19.11,0.41,27.69,c3_DUAPRIL2024-Clean.csv,2024-04-30T19:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.281260687055013,1.0239675359793186,12.78379416544775
4/30/2024 1:00,48.45,21.83,0.48,27.39,c3_DUAPRIL2024-Clean.csv,2024-04-30T01:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3390537357091392,1.0558324016521967,13.757028437859853
4/30/2024 1:30,49.54,21.22,0.48,27.32,c3_DUAPRIL2024-Clean.csv,2024-04-30T01:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.326745379565322,1.0490460471630279,13.54372978796287
4/30/2024 20:00,34.34,17.75,0.41,27.6,c3_DUAPRIL2024-Clean.csv,2024-04-30T20:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.249198357391113,1.006289599762213,12.273878875468226
4/30/2024 20:30,35.53,16.1,0.41,27.59,c3_DUAPRIL2024-Clean.csv,2024-04-30T20:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2068258760318498,0.9829270421850906,11.631059450462777
4/30/2024 21:00,35.57,16.47,0.48,27.54,c3_DUAPRIL2024-Clean.csv,2024-04-30T21:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2166935991697543,0.9883677254438726,11.777685653721054
4/30/2024 21:30,36.73,12.65,0.48,27.47,c3_DUAPRIL2024-Clean.csv,2024-04-30T21:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.1020905255118367,0.9251799955550499,10.182917587275025
4/30/2024 22:00,39.29,16.47,0.48,27.41,c3_DUAPRIL2024-Clean.csv,2024-04-30T22:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2166935991697543,0.9883677254438726,11.777685653721054
4/30/2024 22:30,37.15,23.92,0.41,28.07,c3_DUAPRIL2024-Clean.csv,2024-04-30T22:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3787611753163733,1.0777255576417812,14.468309519588738
4/30/2024 23:00,42.73,23.15,0.48,27.86,c3_DUAPRIL2024-Clean.csv,2024-04-30T23:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3645509953539718,1.0698906105982493,14.209632432931995
4/30/2024 23:30,44.84,24.27,0.41,27.7,c3_DUAPRIL2024-Clean.csv,2024-04-30T23:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3850697763319348,1.0812038777620385,14.584653347700096
4/30/2024 2:00,53.58,23.82,0.48,27.3,c3_DUAPRIL2024-Clean.csv,2024-04-30T02:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3769417571467586,1.0767224003948859,14.434928391246478
4/30/2024 2:30,47.01,18.06,0.48,27.23,c3_DUAPRIL2024-Clean.csv,2024-04-30T02:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.256717745977487,1.0104355016107371,12.391609958200439
4/30/2024 3:00,46.38,18.93,0.48,27.16,c3_DUAPRIL2024-Clean.csv,2024-04-30T03:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2771506139637967,1.0217013996531121,12.717262420313078
4/30/2024 3:30,43.92,15.43,0.48,27.14,c3_DUAPRIL2024-Clean.csv,2024-04-30T03:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.1883659260631483,0.9727489353058175,11.361643777501701
4/30/2024 4:00,46.52,17.05,0.48,27.1,c3_DUAPRIL2024-Clean.csv,2024-04-30T04:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2317243833285165,0.9966551221002314,12.004590651111219
4/30/2024 4:30,47.44,15.72,0.41,27.11,c3_DUAPRIL2024-Clean.csv,2024-04-30T04:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.196452541703389,0.9772075843496948,11.478887980301412
4/30/2024 5:00,38.66,17.71,0.48,27.07,c3_DUAPRIL2024-Clean.csv,2024-04-30T05:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2482185611900747,1.0057493777967699,12.258620802850647
4/30/2024 5:30,50.7,16.85,0.48,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-30T05:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2265999052073575,0.993829681830562,11.9267444864347
4/30/2024 6:00,45.64,13.19,0.48,27.02,c3_DUAPRIL2024-Clean.csv,2024-04-30T06:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.1202447955463652,0.9351895622678471,10.42033774647702
4/30/2024 6:30,45.26,14.56,0.48,27,c3_DUAPRIL2024-Clean.csv,2024-04-30T06:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.1631613749770184,0.9588521146083792,11.003842053113784
4/30/2024 7:00,39.22,22.28,0.48,26.97,c3_DUAPRIL2024-Clean.csv,2024-04-30T07:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3479151865016914,1.0607182650172078,13.912670459517395
4/30/2024 7:30,34.02,18.14,0.48,26.96,c3_DUAPRIL2024-Clean.csv,2024-04-30T07:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.2586372827240764,1.0114938603927817,12.421844655739834
4/30/2024 8:00,32.62,21.4,0.41,26.95,c3_DUAPRIL2024-Clean.csv,2024-04-30T08:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.3304137733491908,1.051068658495712,13.606953225264693
4/30/2024 8:30,45.22,33.23,0.48,26.98,c3_DUAPRIL2024-Clean.csv,2024-04-30T08:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.521530341278711,1.1564429882249132,17.343439177209373
4/30/2024 9:00,47.47,31.86,0.48,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-30T09:00:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.5032457714651126,1.1463615792221877,16.945477556260286
4/30/2024 9:30,52.6,42.21,0.55,27.18,c3_DUAPRIL2024-Clean.csv,2024-04-30T09:30:00Z,2024-04-30,2024,4,04-24,04-24,FALSE,1.6254153521544081,1.2137211902590477,19.7885249878261
4/4/2024 0:00,31.78,16.66,0.41,27.8,c3_DUAPRIL2024-Clean.csv,2024-04-04T00:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2216749970707688,0.9911142767796387,11.85240574052545
4/4/2024 0:30,29.25,17.65,0.48,27.73,c3_DUAPRIL2024-Clean.csv,2024-04-04T00:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2467447097238413,1.0049367527477893,12.235704673976908
4/4/2024 10:00,21.98,20.87,0.48,27.35,c3_DUAPRIL2024-Clean.csv,2024-04-04T10:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.319522449065454,1.0450636009086307,13.420102542977423
4/4/2024 10:30,25.07,26.28,0.48,27.37,c3_DUAPRIL2024-Clean.csv,2024-04-04T10:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.4196253608877432,1.1002564988948744,15.238728525809858
4/4/2024 11:00,23.24,18.97,0.41,27.59,c3_DUAPRIL2024-Clean.csv,2024-04-04T11:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2780673308886625,1.0222068421302124,12.732071695540089
4/4/2024 11:30,21.84,16.99,0.48,27.74,c3_DUAPRIL2024-Clean.csv,2024-04-04T11:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2301933788690456,0.9958109850875332,11.981280022394394
4/4/2024 12:00,27.6,27.95,0.48,27.97,c3_DUAPRIL2024-Clean.csv,2024-04-04T12:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.446381812222442,1.1150089777399614,15.765262672145658
4/4/2024 12:30,36.34,48.23,0.41,27.96,c3_DUAPRIL2024-Clean.csv,2024-04-04T12:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.6833172619218826,1.2456460777656,21.29797491319155
4/4/2024 13:00,34.23,29.7,0.41,27.98,c3_DUAPRIL2024-Clean.csv,2024-04-04T13:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.4727564493172123,1.1295509388887055,16.302085714155545
4/4/2024 13:30,23.56,16.18,0.41,29.08,c3_DUAPRIL2024-Clean.csv,2024-04-04T13:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2089785172762535,0.9841139258275393,11.662889453913426
4/4/2024 14:00,24.26,20.33,0.41,28.16,c3_DUAPRIL2024-Clean.csv,2024-04-04T14:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3081373786380386,1.038786310675734,13.227523569573728
4/4/2024 14:30,24.37,19.84,0.41,28.61,c3_DUAPRIL2024-Clean.csv,2024-04-04T14:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.29754166781816,1.0329442429903155,13.05078022961449
4/4/2024 15:00,23.7,16.9,0.35,29.1,c3_DUAPRIL2024-Clean.csv,2024-04-04T15:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2278867046136734,0.9945391735633063,11.946244716594418
4/4/2024 15:30,21.73,17.54,0.35,28.94,c3_DUAPRIL2024-Clean.csv,2024-04-04T15:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2440295890300217,1.003439739556601,12.193600804521957
4/4/2024 16:00,21.98,17.55,0.35,27.96,c3_DUAPRIL2024-Clean.csv,2024-04-04T16:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2442771208018428,1.0035762190613604,12.197433314913528
4/4/2024 16:30,22.37,15.82,0.41,27.97,c3_DUAPRIL2024-Clean.csv,2024-04-04T16:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.1992064791616577,0.9787259996128247,11.519091631448873
4/4/2024 17:00,19.8,18.45,0.35,28.53,c3_DUAPRIL2024-Clean.csv,2024-04-04T17:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2659963704950792,1.0155513785330914,12.538443055811314
4/4/2024 17:30,25.56,15.62,0.35,27.76,c3_DUAPRIL2024-Clean.csv,2024-04-04T17:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.1936810295412814,0.9756794790703758,11.438569425749872
4/4/2024 18:00,20.15,14.13,0.35,28.22,c3_DUAPRIL2024-Clean.csv,2024-04-04T18:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.1501421618485586,0.9516738209006406,10.823458450055355
4/4/2024 18:30,20.12,15.87,0.35,27.97,c3_DUAPRIL2024-Clean.csv,2024-04-04T18:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2005769267548483,0.9794816117406792,11.539150697222695
4/4/2024 19:00,19.42,19.18,0.35,27.66,c3_DUAPRIL2024-Clean.csv,2024-04-04T19:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2828486028346449,1.024843051706489,12.809591642887254
4/4/2024 19:30,17.03,17.97,0.41,27.66,c3_DUAPRIL2024-Clean.csv,2024-04-04T19:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2545480771089739,1.0092392295908346,12.357524010764024
4/4/2024 1:00,29.18,17.64,0.41,27.66,c3_DUAPRIL2024-Clean.csv,2024-04-04T01:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.246498580795801,1.0048010467171702,12.231881923323504
4/4/2024 1:30,30.72,19.52,0.41,27.67,c3_DUAPRIL2024-Clean.csv,2024-04-04T01:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.290479813330673,1.0290506078579678,12.934297361946491
4/4/2024 20:00,17.94,15.81,0.41,27.81,c3_DUAPRIL2024-Clean.csv,2024-04-04T20:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.1989318699322091,0.9785745906386888,11.515076406914872
4/4/2024 20:30,18.64,17.08,0.41,27.68,c3_DUAPRIL2024-Clean.csv,2024-04-04T20:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2324878663529861,0.9970760772944078,12.016232163681552
4/4/2024 21:00,18.47,17.91,0.48,27.55,c3_DUAPRIL2024-Clean.csv,2024-04-04T21:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2530955858490316,1.008438381738594,12.334757482726646
4/4/2024 21:30,19.98,16.01,0.48,27.49,c3_DUAPRIL2024-Clean.csv,2024-04-04T21:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2043913319192998,0.9815847281364691,11.595165759803631
4/4/2024 22:00,17.98,16.32,0.41,27.46,c3_DUAPRIL2024-Clean.csv,2024-04-04T22:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2127201544178423,0.9861769207324614,11.718422552823432
4/4/2024 22:30,18.4,16.16,0.48,27.35,c3_DUAPRIL2024-Clean.csv,2024-04-04T22:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2084413564385674,0.9838177559881519,11.654938584854262
4/4/2024 23:00,18.33,17.61,0.41,27.35,c3_DUAPRIL2024-Clean.csv,2024-04-04T23:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2457593559672768,1.0043934665598413,12.220407833978452
4/4/2024 23:30,18.54,17.61,0.48,27.33,c3_DUAPRIL2024-Clean.csv,2024-04-04T23:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2457593559672768,1.0043934665598413,12.220407833978452
4/4/2024 2:00,30.65,20.93,0.41,27.65,c3_DUAPRIL2024-Clean.csv,2024-04-04T02:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3207692283386865,1.0457510270782213,13.441361470076693
4/4/2024 2:30,31.85,19.09,0.41,27.62,c3_DUAPRIL2024-Clean.csv,2024-04-04T02:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2808059283936668,1.0237167995327243,12.776415674264408
4/4/2024 3:00,30.97,21.73,0.41,27.63,c3_DUAPRIL2024-Clean.csv,2024-04-04T03:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3370597263205246,1.0547329815177975,13.72224644866397
4/4/2024 3:30,32.76,19.77,0.41,27.59,c3_DUAPRIL2024-Clean.csv,2024-04-04T03:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2960066693136723,1.0320979038147118,13.025372052489748
4/4/2024 4:00,27.91,19.87,0.41,27.53,c3_DUAPRIL2024-Clean.csv,2024-04-04T04:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.298197867109815,1.0333060460578154,13.061657134324818
4/4/2024 4:30,31.07,21.61,0.41,27.48,c3_DUAPRIL2024-Clean.csv,2024-04-04T04:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3346547668832414,1.0534069793219905,13.680413130421124
4/4/2024 5:00,27.67,18.89,0.48,27.42,c3_DUAPRIL2024-Clean.csv,2024-04-04T05:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2762319579218335,1.0211948880213773,12.702439099303978
4/4/2024 5:30,25.81,17.98,0.35,27.38,c3_DUAPRIL2024-Clean.csv,2024-04-04T05:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.25478968739721,1.0093724442171454,12.361315114529221
4/4/2024 6:00,23.88,16.14,0.41,27.4,c3_DUAPRIL2024-Clean.csv,2024-04-04T06:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2079035303860517,0.983521219374876,11.646983299882903
4/4/2024 6:30,22.96,17.69,0.41,27.36,c3_DUAPRIL2024-Clean.csv,2024-04-04T06:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2477278329097232,1.005478809084798,12.250985968887743
4/4/2024 7:00,22.16,20.17,0.48,27.34,c3_DUAPRIL2024-Clean.csv,2024-04-04T07:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3047058982127655,1.03689432426289,13.170023734871148
4/4/2024 7:30,23.03,20.41,0.48,27.31,c3_DUAPRIL2024-Clean.csv,2024-04-04T07:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3098430047160705,1.0397267273370858,13.256197342447127
4/4/2024 8:00,25.49,22.38,0.41,27.33,c3_DUAPRIL2024-Clean.csv,2024-04-04T08:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3498600821923312,1.061790605746296,13.947065455989076
4/4/2024 8:30,22.01,18.53,0.41,27.3,c3_DUAPRIL2024-Clean.csv,2024-04-04T08:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.2678754193188977,1.0165874138307291,12.568389962768784
4/4/2024 9:00,23.63,20.2,0.48,27.3,c3_DUAPRIL2024-Clean.csv,2024-04-04T09:00:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3053513694466237,1.0372502122916685,13.180820498215772
4/4/2024 9:30,25.42,21.12,0.41,27.32,c3_DUAPRIL2024-Clean.csv,2024-04-04T09:30:00Z,2024-04-04,2024,4,04-24,04-24,FALSE,1.3246939138617746,1.047914947824987,13.50850168227978
4/5/2024 0:00,19.31,16.63,0.41,27.33,c3_DUAPRIL2024-Clean.csv,2024-04-05T00:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.220892249219519,0.9906826997004458,11.840633346227497
4/5/2024 0:30,17.45,15.19,0.48,27.32,c3_DUAPRIL2024-Clean.csv,2024-04-05T00:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.1815577738627863,0.9689951818631956,11.263864443232821
4/5/2024 10:00,25.07,27.72,0.48,27.4,c3_DUAPRIL2024-Clean.csv,2024-04-05T10:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.442793225939769,1.113030369195926,15.693600849259983
4/5/2024 10:30,29.28,25.08,0.41,27.53,c3_DUAPRIL2024-Clean.csv,2024-04-05T10:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3993275321586789,1.0890650563085256,14.85105442598238
4/5/2024 11:00,29.28,34.26,0.41,27.73,c3_DUAPRIL2024-Clean.csv,2024-04-05T11:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.5347873586294916,1.1637523980405087,17.63780884190964
4/5/2024 11:30,28.3,27.69,0.48,27.9,c3_DUAPRIL2024-Clean.csv,2024-04-05T11:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4423229557455746,1.1127710802863264,15.684234020200156
4/5/2024 12:00,27.84,19.47,0.48,28.37,c3_DUAPRIL2024-Clean.csv,2024-04-05T12:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2893659515200318,1.028436467268385,12.916019756528968
4/5/2024 12:30,29.07,19.54,0.41,28.21,c3_DUAPRIL2024-Clean.csv,2024-04-05T12:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2909245593827543,1.0292958237366618,12.941602521950653
4/5/2024 13:00,31.14,26.13,0.41,28.15,c3_DUAPRIL2024-Clean.csv,2024-04-05T13:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4171394097273255,1.0988858409759592,15.190710052086855
4/5/2024 13:30,33.22,20.96,0.41,28.13,c3_DUAPRIL2024-Clean.csv,2024-04-05T13:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.321391278311689,1.0460940015239921,13.451980680110266
4/5/2024 14:00,31.39,19.7,0.41,28.13,c3_DUAPRIL2024-Clean.csv,2024-04-05T14:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.294466226161593,1.031248562669698,12.999923482239977
4/5/2024 14:30,33.18,23.52,0.35,28.03,c3_DUAPRIL2024-Clean.csv,2024-04-05T14:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3714373174041008,1.0736874638914675,14.334405875926777
4/5/2024 15:00,36.69,25.8,0.35,28.04,c3_DUAPRIL2024-Clean.csv,2024-04-05T15:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4116197059632303,1.0958424884778135,15.084632074026466
4/5/2024 15:30,40.13,35.1,0.41,28.03,c3_DUAPRIL2024-Clean.csv,2024-04-05T15:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.545307116465824,1.169552588170157,17.87494941920243
4/5/2024 16:00,40.94,32.64,0.55,28,c3_DUAPRIL2024-Clean.csv,2024-04-05T16:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.5137501500818236,1.1521532898412579,17.172974428025782
4/5/2024 16:30,38.55,29.38,0.35,27.99,c3_DUAPRIL2024-Clean.csv,2024-04-05T16:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4680517914542377,1.126956971373032,16.20500632033435
4/5/2024 17:00,36.23,24.93,0.35,28.03,c3_DUAPRIL2024-Clean.csv,2024-04-05T17:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3967222785037734,1.0876286195797045,14.80201544249853
4/5/2024 17:30,33.43,25.59,0.35,28.02,c3_DUAPRIL2024-Clean.csv,2024-04-05T17:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4080702858871854,1.093885474674706,15.016810766245438
4/5/2024 18:00,45.33,39.13,0.41,28.04,c3_DUAPRIL2024-Clean.csv,2024-04-05T18:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.59250984790068,1.1955783599816816,18.978880590831402
4/5/2024 18:30,37.6,33.06,0.48,28,c3_DUAPRIL2024-Clean.csv,2024-04-05T18:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.5193028492354288,1.1552148347289561,17.294462465074155
4/5/2024 19:00,38.2,23.74,0.41,27.96,c3_DUAPRIL2024-Clean.csv,2024-04-05T19:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3754807146185724,1.0759168377020154,14.408178196482364
4/5/2024 19:30,46.7,29.5,0.41,28,c3_DUAPRIL2024-Clean.csv,2024-04-05T19:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.469822015978163,1.1279330051345196,16.241466419213285
4/5/2024 1:00,16.78,14.51,0.41,27.3,c3_DUAPRIL2024-Clean.csv,2024-04-05T01:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.161667412437736,0.9580284010867158,10.982991170647662
4/5/2024 1:30,18.19,16.71,0.48,27.31,c3_DUAPRIL2024-Clean.csv,2024-04-05T01:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2229764498933913,0.9918318478429105,11.872005283785441
4/5/2024 20:00,57.62,42.98,0.41,27.97,c3_DUAPRIL2024-Clean.csv,2024-04-05T20:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.6332664111554245,1.2180499624259986,19.986750717285705
4/5/2024 20:30,67.17,30.88,0.41,27.95,c3_DUAPRIL2024-Clean.csv,2024-04-05T20:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4896772916636984,1.138880440982799,16.656075254055946
4/5/2024 21:00,61.37,28.16,0.41,27.94,c3_DUAPRIL2024-Clean.csv,2024-04-05T21:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.4496326504700745,1.116801364999284,15.830462319965338
4/5/2024 21:30,60.57,20.42,0.41,27.86,c3_DUAPRIL2024-Clean.csv,2024-04-05T21:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3100557377508915,1.0398440201558006,13.25977801593188
4/5/2024 22:00,61.02,19.69,0.41,27.83,c3_DUAPRIL2024-Clean.csv,2024-04-05T22:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2942457161381182,1.031126981918359,12.996284662695535
4/5/2024 22:30,60.29,20.16,0.41,27.8,c3_DUAPRIL2024-Clean.csv,2024-04-05T22:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3044905277734877,1.0367755772807303,13.166423212982545
4/5/2024 23:00,60.57,20.52,0.41,27.8,c3_DUAPRIL2024-Clean.csv,2024-04-05T23:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3121773564397787,1.0410137991535318,13.295541579198382
4/5/2024 23:30,59.62,20.62,0.41,27.83,c3_DUAPRIL2024-Clean.csv,2024-04-05T23:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3142886609474977,1.0421778913082065,13.331227035936646
4/5/2024 2:00,20.08,15.32,0.41,27.26,c3_DUAPRIL2024-Clean.csv,2024-04-05T02:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.1852587652965851,0.9710357662871157,11.316913585085583
4/5/2024 2:30,19.77,16.42,0.48,27.17,c3_DUAPRIL2024-Clean.csv,2024-04-05T02:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.215373152783422,0.987639682059615,11.757958295243702
4/5/2024 3:00,18.47,15.78,0.48,27.11,c3_DUAPRIL2024-Clean.csv,2024-04-05T03:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.1981069988734014,0.9781197884419115,11.503023891788631
4/5/2024 3:30,16.5,17.94,0.48,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-05T03:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2538224387080734,1.0088391404674841,12.346145016789185
4/5/2024 4:00,18.5,19.09,0.48,26.99,c3_DUAPRIL2024-Clean.csv,2024-04-05T04:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2808059283936668,1.0237167995327243,12.776415674264408
4/5/2024 4:30,18.93,15.75,0.41,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-05T04:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.1972805581256194,0.9776641207789669,11.490961092380713
4/5/2024 5:00,20.96,16.61,0.41,27.08,c3_DUAPRIL2024-Clean.csv,2024-04-05T05:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2203696324513944,0.9903945489019933,11.832779789561258
4/5/2024 5:30,21.49,16.36,0.41,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-05T05:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2137832993353042,0.9867630979765184,11.734249855914003
4/5/2024 6:00,22.23,18.3,0.41,27.07,c3_DUAPRIL2024-Clean.csv,2024-04-05T06:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2624510897304295,1.013596646987187,12.482135143813492
4/5/2024 6:30,23.45,19.46,0.41,27.05,c3_DUAPRIL2024-Clean.csv,2024-04-05T06:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2891428359323331,1.0283134499090814,12.91236170951917
4/5/2024 7:00,19.77,19.78,0.41,27.07,c3_DUAPRIL2024-Clean.csv,2024-04-05T07:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2962262872611605,1.0322189927096401,13.029004260296647
4/5/2024 7:30,24.26,18.77,0.41,27.1,c3_DUAPRIL2024-Clean.csv,2024-04-05T07:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2734642726213463,1.0196688927264652,12.657884429398816
4/5/2024 8:00,22.3,18.29,0.41,27.06,c3_DUAPRIL2024-Clean.csv,2024-04-05T08:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2622137054764169,1.0134657624337136,12.478373934315597
4/5/2024 8:30,23.63,20.33,0.41,27.11,c3_DUAPRIL2024-Clean.csv,2024-04-05T08:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.3081373786380386,1.038786310675734,13.227523569573728
4/5/2024 9:00,20.96,17.95,0.48,27.17,c3_DUAPRIL2024-Clean.csv,2024-04-05T09:00:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2540644529143379,1.0089725777986707,12.349938962658138
4/5/2024 9:30,20.96,17.94,0.48,27.38,c3_DUAPRIL2024-Clean.csv,2024-04-05T09:30:00Z,2024-04-05,2024,4,04-24,04-24,FALSE,1.2538224387080734,1.0088391404674841,12.346145016789185
